name,approx,target,pred,error,scores,overall_mean_target,mean_target_in_neighborhood,mean_approx_in_neighborhood,neighborhood_size,neighborhood_size_pct,neighborhood_size_div_model_avg,entropy,uncertainty,r_centered_entropy,logk_r_centered_entropy,target_approx_consistency_in_neighborhood,pred_targets_consistency_in_neighborhood,target_targets_consistency_in_neighborhood,targets_and_approxs_consistency_in_neighborhood,target_diversity_in_neighborhood,approx_diversity_in_neighborhood,dataset,model,attack,n_test,n_classes,bacc_test
135.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,17,6.181818181818182,0.6669995719788843,2.123287776820247e-09,2.123287776820247e-09,0.007892388952918609,0.015661493946714664,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
136.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,2,0.7272727272727273,0.07847053787986874,1.9488138024222854e-10,1.9488138024222854e-10,0.007892390881325005,0.015661497743594543,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
137.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,2,0.7272727272727273,0.07847053787986874,4.921025117339563e-11,4.921025117339563e-11,0.007892391026996135,0.015661498030409494,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
138.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,3,1.090909090909091,0.11770580681980311,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
139.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,2,0.7272727272727273,0.07847053787986874,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
140.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,1,0.36363636363636365,0.03923526893993437,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
141.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,4,1.4545454545454546,0.15694107575973748,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
142.0,1,0,1,1,0.00000002|0.99999998,0.44363636363636366,1.0,1.0,5,1.8181818181818181,0.19617634469967185,4.853921661656306e-07,4.853921661656306e-07,0.00789190568404022,0.01566054242800948,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
143.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,1,0.36363636363636365,0.03923526893993437,9.620131488975985e-09,9.620131488975985e-09,0.007892381456074897,0.015661479186021395,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
144.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,1,0.36363636363636365,0.03923526893993437,3.4110806870599322e-09,3.4110806870599322e-09,0.007892387665125698,0.015661491411152133,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
145.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,2,0.7272727272727273,0.07847053787986874,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
146.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,7,2.5454545454545454,0.27464688257954056,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
147.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,9,3.272727272727273,0.3531174204594093,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
148.0,1,0,1,1,0.00007481|0.99992519,0.44363636363636366,0.65,0.65,20,7.2727272727272725,0.7847053787986874,0.001133327512477564,0.001133327512477564,0.0067590635637288215,0.013427572420871456,0.35,0.65,0.35,1.0,0.9340680553754911,0.9340680553754911,banknote,nn,fgm,275,2,0.0
149.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,0.9375,0.9375,16,5.818181818181818,0.6277643030389499,1.2295120038527838e-09,1.2295120038527838e-09,0.007892389846694381,0.015661495706488567,0.0625,0.9375,0.0625,1.0,0.3372900666170139,0.3372900666170139,banknote,nn,fgm,275,2,0.0
150.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,7,2.5454545454545454,0.27464688257954056,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
151.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,1,0.36363636363636365,0.03923526893993437,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
152.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,16,5.818181818181818,0.6277643030389499,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
153.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,1,0.36363636363636365,0.03923526893993437,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
154.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,1,0.36363636363636365,0.03923526893993437,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
155.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,1,0.36363636363636365,0.03923526893993437,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
156.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,2,0.7272727272727273,0.07847053787986874,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
157.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,1,0.36363636363636365,0.03923526893993437,1.117609452990457e-10,1.117609452990457e-10,0.00789239096444544,0.015661497907252114,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
158.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,2,0.7272727272727273,0.07847053787986874,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
159.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,7,2.5454545454545454,0.27464688257954056,4.3401768718047807e-10,4.3401768718047807e-10,0.007892390642188699,0.015661497272754045,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
160.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,6,2.181818181818182,0.23541161363960622,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
161.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,1,0.36363636363636365,0.03923526893993437,1.1886322944745083e-10,1.1886322944745083e-10,0.007892390957343155,0.01566149789326828,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
162.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,1,0.36363636363636365,0.03923526893993437,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
163.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,20,7.2727272727272725,0.7847053787986874,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
164.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,1,0.36363636363636365,0.03923526893993437,2.124850194505004e-09,2.124850194505004e-09,0.00789238895135619,0.015661493943638385,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
165.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,14,5.090909090909091,0.5492937651590811,1.0773487074421451e-08,1.0773487074421451e-08,0.00789238030271931,0.015661476915155303,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
166.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,17,6.181818181818182,0.6669995719788843,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
167.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,15,5.454545454545454,0.5885290340990156,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
168.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,0.9666666666666667,0.9666666666666667,30,10.909090909090908,1.1770580681980312,1.6591306914564612e-09,1.6591306914564612e-09,0.007892389417075693,0.015661494860603302,0.03333333333333333,0.9666666666666667,0.03333333333333333,1.0,0.21084230031853216,0.21084230031853216,banknote,nn,fgm,275,2,0.0
169.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,5,1.8181818181818181,0.19617634469967185,1.3405164470774342e-08,1.3405164470774342e-08,0.007892377671041914,0.015661471733590258,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
170.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,2,0.7272727272727273,0.07847053787986874,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
171.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,3,1.090909090909091,0.11770580681980311,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
172.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,9,3.272727272727273,0.3531174204594093,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
173.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,4,1.4545454545454546,0.15694107575973748,1.0726001478646905e-08,1.0726001478646905e-08,0.007892380350204906,0.01566147700865069,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
174.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,14,5.090909090909091,0.5492937651590811,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
175.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,1,0.36363636363636365,0.03923526893993437,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
176.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,7,2.5454545454545454,0.27464688257954056,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
177.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,15,5.454545454545454,0.5885290340990156,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
178.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,5,1.8181818181818181,0.19617634469967185,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
179.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,4,1.4545454545454546,0.15694107575973748,8.78901253773982e-11,8.78901253773982e-11,0.00789239098831626,0.015661497954251872,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
180.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,1,0.36363636363636365,0.03923526893993437,4.6424935913182586e-11,4.6424935913182586e-11,0.00789239102978145,0.01566149803589356,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
181.0,1,0,1,1,0.00000024|0.99999976,0.44363636363636366,0.9130434782608695,0.9130434782608695,23,8.363636363636363,0.9024111856184904,5.514465744146518e-06,5.514465744146518e-06,0.007886876610462239,0.015650640520890175,0.08695652173913043,0.9130434782608695,0.08695652173913043,1.0,0.42622865699814483,0.42622865699814483,banknote,nn,fgm,275,2,0.0
182.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,18,6.545454545454546,0.7062348409188186,1.6353891042420107e-09,1.6353891042420107e-09,0.007892389440817282,0.015661494907348618,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
183.0,1,0,1,1,0.00004236|0.99995764,0.44363636363636366,0.7647058823529411,0.7647058823529411,17,6.181818181818182,0.6669995719788843,0.0006764900705062498,0.0006764900705062498,0.007215901005700135,0.014328654772694696,0.23529411764705882,0.7647058823529411,0.23529411764705882,1.0,0.787126586201269,0.787126586201269,banknote,nn,fgm,275,2,0.0
184.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,3,1.090909090909091,0.11770580681980311,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
185.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,2,0.7272727272727273,0.07847053787986874,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
186.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,8,2.909090909090909,0.31388215151947496,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
187.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,1,0.36363636363636365,0.03923526893993437,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
188.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,2,0.7272727272727273,0.07847053787986874,1.254067148386418e-10,1.254067148386418e-10,0.00789239095079967,0.015661497880384675,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
189.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,1,0.36363636363636365,0.03923526893993437,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
190.0,0,0,1,1,0.00000000|1.00000000,0.44363636363636366,0.0,0.0,1,0.36363636363636365,0.03923526893993437,1.8318675357515964e-10,1.8318675357515964e-10,0.007892390893019631,0.01566149776662034,1.0,0.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
191.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,12,4.363636363636364,0.47082322727921244,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
192.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,5,1.8181818181818181,0.19617634469967185,3.133922575894588e-08,3.133922575894588e-08,0.007892359736980626,0.015661436422838626,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
193.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,1,0.36363636363636365,0.03923526893993437,4.728496155623617e-10,4.728496155623617e-10,0.00789239060335677,0.015661497196297045,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
194.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,12,4.363636363636364,0.47082322727921244,4.765256706563804e-10,4.765256706563804e-10,0.007892390599680714,0.01566149718905918,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
195.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,1,0.36363636363636365,0.03923526893993437,5.345230658614673e-11,5.345230658614673e-11,0.007892391022754078,0.01566149802205722,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
196.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,7,2.5454545454545454,0.27464688257954056,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
197.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,3,1.090909090909091,0.11770580681980311,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
198.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,4,1.4545454545454546,0.15694107575973748,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
199.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,4,1.4545454545454546,0.15694107575973748,1.30841116127029e-10,1.30841116127029e-10,0.00789239094536527,0.015661497869684765,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
200.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,1,0.36363636363636365,0.03923526893993437,2.4857044491859635e-10,2.4857044491859635e-10,0.00789239082763594,0.015661497637885016,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
201.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,8,2.909090909090909,0.31388215151947496,7.18317549811997e-10,7.18317549811997e-10,0.007892390357888836,0.01566149671299007,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
202.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,2,0.7272727272727273,0.07847053787986874,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
203.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,1,0.36363636363636365,0.03923526893993437,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
204.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,7,2.5454545454545454,0.27464688257954056,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
205.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,28,10.181818181818182,1.0985875303181623,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
206.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,10,3.6363636363636362,0.3923526893993437,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
207.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,5,1.8181818181818181,0.19617634469967185,4.5075703953892896e-10,4.5075703953892896e-10,0.007892390625449346,0.015661497239795583,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
208.0,1,1,0,1,1.00000000|0.00000000,0.44363636363636366,1.0,1.0,1,0.36363636363636365,0.03923526893993437,3.877712007838971e-09,3.877712007838971e-09,0.007892387198494378,0.015661490492391916,1.0,0.0,1.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
209.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,1,0.36363636363636365,0.03923526893993437,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
210.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,2,0.7272727272727273,0.07847053787986874,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
211.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,1,0.36363636363636365,0.03923526893993437,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
212.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,2,0.7272727272727273,0.07847053787986874,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
213.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,12,4.363636363636364,0.47082322727921244,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
214.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,8,2.909090909090909,0.31388215151947496,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
215.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,7,2.5454545454545454,0.27464688257954056,3.985062183729167e-10,3.985062183729167e-10,0.007892390677700168,0.015661497342673324,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
216.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,1,0.36363636363636365,0.03923526893993437,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
217.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,2,0.7272727272727273,0.07847053787986874,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
218.0,1,0,1,1,0.00000000|1.00000000,0.44363636363636366,1.0,1.0,1,0.36363636363636365,0.03923526893993437,9.130609458517383e-10,9.130609458517383e-10,0.007892390163145439,0.015661496329555706,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
219.0,0,1,0,1,1.00000000|0.00000000,0.44363636363636366,0.0,0.0,6,2.181818181818182,0.23541161363960622,4.130580026464068e-11,4.130580026464068e-11,0.007892391034900584,0.01566149804597273,0.0,1.0,0.0,1.0,4.1305960435927445e-11,4.1305960435927445e-11,banknote,nn,fgm,275,2,0.0
